id,address,x,y,z,stay,phases,timestamp,bs_address,sample_time,sample_batch
10608,03D2C30A,1.945402779698202,-3.7072991810650304,0.8,0,"[123, -128, -5]",1677128581902,01370022,"2023-02-23,13:03:02",90
10609,03D2C30A,1.9563148471570733,-3.6626834690268186,0.8,0,"[108, -122, 13]",1677128582032,01370022,"2023-02-23,13:03:02",90
10610,03D2C30A,2.1588372986063527,-3.6577493701977697,0.8,0,"[38, -124, 44]",1677128582392,01370022,"2023-02-23,13:03:02",90
10611,03D2C30A,3.0380369731768444,-3.114555538198698,0.8,0,"[57, -103, 72]",1677128583072,01370022,"2023-02-23,13:03:03",90
10612,03D2C30A,3.2313196761430842,-3.0072828289148292,0.8,0,"[-29, -95, 77]",1677128583212,01370022,"2023-02-23,13:03:03",90
10613,03D2C30A,3.3817822662257226,-2.9076952423729394,0.8,0,"[4, -86, 87]",1677128583332,01370022,"2023-02-23,13:03:03",90
10614,03D2C30A,3.4837089216484505,-2.7676997737301394,0.8,0,"[1, -92, 91]",1677128583462,01370022,"2023-02-23,13:03:03",90
10615,03D2C30A,3.637504407545636,-2.680047968591308,0.8,0,"[-22, -88, 96]",1677128583582,01370022,"2023-02-23,13:03:03",90
10616,03D2C30A,3.672568385991791,-2.5488058082031033,0.8,0,"[-17, -74, 104]",1677128583722,01370022,"2023-02-23,13:03:03",90
10617,03D2C30A,3.711753801259873,-2.4043593922484994,0.8,0,"[-9, -63, 111]",1677128583862,01370022,"2023-02-23,13:03:04",90
10618,03D2C30A,3.7360509541975704,-2.2906801205453755,0.8,0,"[-3, -49, 108]",1677128583972,01370022,"2023-02-23,13:03:04",90
10619,03D2C30A,3.765720885038462,-2.148464833969614,0.8,0,"[0, -51, 105]",1677128584102,01370022,"2023-02-23,13:03:04",90
10620,03D2C30A,3.7855933113232605,-2.015095059205456,0.8,0,"[-12, 49, 113]",1677128584222,01370022,"2023-02-23,13:03:04",90
10621,03D2C30A,3.7982046734761052,-1.867999948937826,0.8,0,"[-41, -35, 114]",1677128584352,01370022,"2023-02-23,13:03:04",90
10622,03D2C30A,3.8050304780463073,-1.702956127654596,0.8,0,"[-52, -31, 121]",1677128584492,01370022,"2023-02-23,13:03:04",90
